SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,ORGANIZATION_TYPE,FONDKAPREMONT_MODE,HOUSETYPE_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,FLAG_OWN_CAR_N,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_N,FLAG_OWN_REALTY_Y,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,ORGANIZATION_TYPE_XNA,TARGET
100653,Cashloans,F,Unaccompanied,Working,Secondarysecondaryspecial,Separated,Houseapartment,Laborers,BusinessEntityType1,regoperspecaccount,blockofflats,Block,No,1.0,247500.0,755856.0,38722.5,652500.0,0.009656999999999999,-12394.0,-853.0,-6408.0,-4913.0,16.4,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15363424165228384,0.44985373217606905,0.375711009574066,0.0041,0.0,0.9722,0.6192,0.0,0.0,0.0345,0.0,0.0417,0.0,0.0034,0.0028,0.0,0.0004,0.0042,0.0,0.9722,0.6341,0.0,0.0,0.0345,0.0,0.0417,0.0,0.0037,0.0029,0.0,0.0004,0.0042,0.0,0.9722,0.6243,0.0,0.0,0.0345,0.0,0.0417,0.0,0.0034,0.0028,0.0,0.0004,0.0022,1.0,0.0,1.0,0.0,-613.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100654,Cashloans,F,Unaccompanied,Working,Highereducation,Married,Houseapartment,Accountants,Tradetype7,notspecified,blockofflats,Block,No,2.0,135000.0,427500.0,19939.5,427500.0,0.028663,-11767.0,-3808.0,-5836.0,-4195.0,13.84,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4004411452066723,0.6300824720136619,0.2250868621163805,0.11182100000000003,0.08688099999999993,0.9792800000000014,0.728816,0.037588999999999984,0.09313999999999996,0.1379000000000001,0.2266080000000001,0.265024,0.062446,0.09196899999999997,0.10593499999999999,0.00766000000000001,0.027554000000000002,0.11299000000000005,0.08853000000000001,0.9794760000000003,0.7374339999999995,0.03690200000000001,0.029406,0.1379000000000001,0.16670000000000013,0.20830000000000012,0.054183,0.09959199999999993,0.10073400000000003,0.007839000000000002,0.028669999999999987,0.11238699999999996,0.08643699999999996,0.9793200000000014,0.7282500000000002,0.037973999999999966,0.10659999999999988,0.1379000000000001,0.182309,0.22290100000000013,0.06372500000000003,0.09377199999999987,0.10716199999999992,0.007741000000000001,0.028939000000000013,0.06408600000000003,0.0,0.0,0.0,0.0,-400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
100655,Revolvingloans,M,Unaccompanied,Working,Secondarysecondaryspecial,Married,Houseapartment,Laborers,Industrytype1,notspecified,blockofflats,Panel,No,0.0,112500.0,270000.0,13500.0,270000.0,0.018029,-19763.0,-12143.0,-1928.0,-3302.0,16.78,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6310721827281905,0.5400049346170167,0.28812959991785075,0.1918,0.2134,0.9886,0.7808359999999993,0.03746199999999999,0.0,0.2759,0.1667,0.216025,0.062449999999999985,0.1523729999999999,0.0915,0.007676000000000011,0.2906,0.1954,0.2215,0.9886,0.819227,0.03686000000000001,0.0,0.2759,0.1667,0.20830000000000012,0.054530000000000016,0.16020399999999996,0.0953,0.007994000000000003,0.3077,0.1936,0.2134,0.9886,0.7956980000000007,0.038003,0.0,0.2759,0.1667,0.20871700000000012,0.06371100000000003,0.15369200000000002,0.0932,0.007780000000000001,0.2967,0.1349,0.0,0.0,0.0,0.0,-213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
100656,Cashloans,F,Unaccompanied,Pensioner,Secondarysecondaryspecial,Married,Houseapartment,Accountants,XNA,notspecified,blockofflats,Block,No,0.0,54000.0,312768.0,13378.5,270000.0,0.002042,-20419.0,365243.0,-10019.0,-2382.0,18.18,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058454256357752,0.4587931618370748,0.6658549219640212,0.10704000000000004,0.08651199999999998,0.9792900000000014,0.7287480000000001,0.03745399999999998,0.088232,0.1379000000000001,0.22840800000000006,0.262765,0.06324400000000001,0.09116899999999996,0.10592200000000003,0.007681000000000011,0.02929599999999999,0.11153100000000006,0.087413,0.9795450000000006,0.7376279999999997,0.036946000000000014,0.026590000000000003,0.1379000000000001,0.16670000000000013,0.20830000000000012,0.06285500000000004,0.09785299999999993,0.103185,0.007761000000000001,0.030129999999999987,0.1116639999999999,0.08533499999999998,0.9793300000000016,0.7281830000000002,0.03796999999999998,0.09859999999999997,0.1379000000000001,0.18335,0.22206600000000012,0.06451599999999999,0.09279599999999988,0.10734199999999997,0.007780000000000001,0.030199000000000014,0.06913900000000002,0.0,0.0,0.0,0.0,-694.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
100657,Cashloans,F,Unaccompanied,Working,Lowersecondary,Married,Houseapartment,Accountants,Emergency,regoperaccount,blockofflats,Stonebrick,No,0.0,135000.0,414792.0,16357.5,315000.0,0.011656999999999999,-19215.0,-4556.0,-7826.0,-2762.0,11.37,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6304761807083359,0.6456336382884252,0.7121551551910698,0.1024,0.0965,0.9781,0.7008,0.0148,0.0,0.1952,0.1667,0.2083,0.0,0.0826,0.0884,0.0039,0.0043,0.084,0.0684,0.9782,0.7125,0.0099,0.0,0.1379,0.1667,0.2083,0.0,0.0735,0.0701,0.0,0.0,0.1041,0.1068,0.9781,0.7048,0.0124,0.0,0.1724,0.1667,0.2083,0.0,0.0838,0.0872,0.0039,0.0053,0.0583,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
100658,Cashloans,F,Unaccompanied,Working,Secondarysecondaryspecial,Civilmarriage,Houseapartment,Salesstaff,Selfemployed,regoperaccount,blockofflats,Stonebrick,No,1.0,189000.0,215640.0,11695.5,180000.0,0.010966,-8948.0,-1381.0,-8890.0,-1561.0,13.06,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2928369603912786,0.3614049999129165,0.16441417882990705,0.0825,0.0803,0.9762,0.6736,0.0069,0.0,0.1379,0.1667,0.2083,0.0554,0.0656,0.0623,0.0077,0.0081,0.084,0.0834,0.9762,0.6864,0.0069,0.0,0.1379,0.1667,0.2083,0.0567,0.0716,0.0649,0.0078,0.0085,0.0833,0.0803,0.9762,0.6779999999999999,0.0069,0.0,0.1379,0.1667,0.2083,0.0564,0.0667,0.0634,0.0078,0.0082,0.0545,0.0,0.0,0.0,0.0,-115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
100659,Cashloans,F,Unaccompanied,Working,Secondarysecondaryspecial,Married,Houseapartment,Corestaff,Kindergarten,notspecified,blockofflats,Block,No,0.0,90000.0,603792.0,19606.5,504000.0,0.010147,-18926.0,-975.0,-3202.0,-2454.0,18.36,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6415793811414845,0.5883130118952762,0.6142453335249367,0.11216699999999998,0.08601099999999995,0.9792850000000014,0.7287480000000001,0.037359999999999983,0.09356399999999997,0.1379000000000001,0.22577000000000005,0.2637729999999999,0.06315899999999999,0.09217199999999996,0.105913,0.007684000000000011,0.028728999999999987,0.11487499999999995,0.08830599999999998,0.9794760000000003,0.7374979999999998,0.03690300000000001,0.030211,0.1379000000000001,0.16670000000000013,0.20830000000000012,0.06374900000000004,0.0991989999999999,0.10318900000000003,0.007878000000000003,0.02996899999999999,0.11343400000000002,0.08547799999999997,0.9793200000000014,0.7282500000000002,0.03793899999999999,0.10679999999999988,0.1379000000000001,0.182517,0.22123400000000012,0.064678,0.09378899999999987,0.10755199999999993,0.007780000000000001,0.029370000000000007,0.06439099999999999,0.0,0.0,0.0,0.0,-505.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.99,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
100660,Revolvingloans,M,Unaccompanied,Commercialassociate,Secondarysecondaryspecial,Civilmarriage,Houseapartment,Salesstaff,Selfemployed,notspecified,blockofflats,Stonebrick,No,2.0,234000.0,270000.0,13500.0,270000.0,0.011656999999999999,-14739.0,-1854.0,-6542.0,-4700.0,11.55,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6518445294226316,0.7925094420029568,0.4206109640437848,0.101,0.1045,0.9762,0.7047439999999997,0.037450999999999963,0.0,0.1724,0.1667,0.21455900000000008,0.0,0.09047399999999996,0.0,0.007654000000000011,0.0057,0.1029,0.1084,0.9762,0.7217279999999998,0.036313,0.0,0.1724,0.1667,0.20830000000000012,0.0,0.097099,0.0,0.008226000000000004,0.0061,0.102,0.1045,0.9762,0.7035270000000005,0.03762899999999997,0.0,0.1724,0.1667,0.20830000000000012,0.0,0.09247599999999992,0.0,0.0071540000000000015,0.0059,0.065,0.0,0.0,0.0,0.0,-338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100661,Cashloans,M,Unaccompanied,Commercialassociate,Highereducation,Married,Houseapartment,Managers,BusinessEntityType3,notspecified,blockofflats,Block,No,0.0,202500.0,808650.0,31464.0,675000.0,0.0031219999999999998,-12520.0,-3871.0,-1116.0,-1296.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4232796598746693,0.6610936096863835,0.5475296566632343,0.10705899999999996,0.08118500000000001,0.9791000000000016,0.725348,0.03725699999999997,0.08722400000000001,0.1379000000000001,0.22993800000000006,0.2619999999999999,0.06175,0.09151399999999996,0.105924,0.007630000000000009,0.02917799999999998,0.11146000000000003,0.07991200000000002,0.9787770000000012,0.7304879999999996,0.034593000000000006,0.025381,0.1379000000000001,0.16670000000000013,0.20830000000000012,0.05983700000000005,0.09806199999999993,0.10860900000000004,0.007761000000000003,0.030118999999999983,0.11163199999999993,0.07925900000000001,0.9791000000000016,0.7249670000000004,0.037989999999999975,0.09619999999999994,0.1379000000000001,0.18335,0.22165000000000015,0.062460000000000016,0.09430699999999988,0.1075369999999999,0.007780000000000001,0.02966,0.08755300000000002,1.0,1.0,1.0,0.0,-1606.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.31,0.9,1.29,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
100662,Cashloans,F,Unaccompanied,Working,Secondarysecondaryspecial,Married,Houseapartment,Salesstaff,Industrytype4,notspecified,blockofflats,Panel,No,0.0,67500.0,152685.0,7924.5,103500.0,0.009656999999999999,-16848.0,-362.0,-209.0,-396.0,13.69,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4199981060155127,0.5520163868600351,0.6109913280868294,0.0598,0.0676,0.9767,0.7066479999999997,0.037546999999999976,0.0,0.1034,0.1667,0.21664900000000006,0.154,0.08286899999999997,0.0574,0.007684000000000011,0.0069,0.0609,0.0702,0.9767,0.7244710000000001,0.037995,0.0,0.1034,0.1667,0.20830000000000012,0.1575,0.06511300000000002,0.0598,0.007800000000000001,0.0073,0.0604,0.0676,0.9767,0.7061400000000004,0.037975,0.0,0.1034,0.1667,0.20830000000000012,0.1567,0.08891599999999995,0.0584,0.007780000000000001,0.006999999999999999,0.0601,0.0,0.0,0.0,0.0,-1057.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
100663,Cashloans,F,Family,Stateservant,Secondarysecondaryspecial,Married,Houseapartment,Medicinestaff,Medicine,notspecified,blockofflats,Block,No,0.0,112500.0,254700.0,17149.5,225000.0,0.00702,-17426.0,-2415.0,-2517.0,-973.0,31.19,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6108317535675641,0.5193777847845769,0.25259869783397665,0.111766,0.08541099999999995,0.9792800000000016,0.7287480000000001,0.037385999999999975,0.10745599999999993,0.1379000000000001,0.22925900000000002,0.264712,0.06326399999999997,0.09168499999999996,0.106438,0.0076680000000000125,0.03031899999999998,0.11473299999999992,0.08862600000000001,0.9794760000000003,0.7371659999999999,0.03634300000000002,0.061616,0.1379000000000001,0.18042600000000006,0.2404090000000001,0.060766000000000014,0.0990509999999999,0.10275,0.007956000000000003,0.030854999999999994,0.115401,0.08521999999999999,0.9793150000000016,0.7281830000000002,0.037813999999999987,0.10939999999999987,0.1379000000000001,0.190216,0.2264460000000001,0.06447100000000003,0.09393599999999988,0.10743599999999992,0.007780000000000001,0.03095600000000001,0.06566300000000001,1.0,1.0,1.0,1.0,-2498.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
100664,Cashloans,M,Unaccompanied,Commercialassociate,Secondarysecondaryspecial,Singlenotmarried,Houseapartment,Drivers,School,regoperaccount,blockofflats,Stonebrick,No,0.0,87750.0,314100.0,11767.5,225000.0,0.031329,-20092.0,-437.0,-1820.0,-2669.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6556130124441636,0.633876597341991,0.7789040389824382,0.1392,0.1238,0.9836,0.7756,0.0099,0.0,0.3103,0.1667,0.2083,0.1273,0.1126,0.07200000000000001,0.0039,0.0057,0.1418,0.1285,0.9836,0.7844,0.01,0.0,0.3103,0.1667,0.2083,0.1302,0.123,0.075,0.0039,0.006,0.1405,0.1238,0.9836,0.7786,0.0099,0.0,0.3103,0.1667,0.2083,0.1295,0.1146,0.0733,0.0039,0.0058,0.0959,1.0,0.0,1.0,0.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
100665,Revolvingloans,F,Spousepartner,Working,Secondarysecondaryspecial,Married,Houseapartment,Cookingstaff,BusinessEntityType3,notspecified,blockofflats,Block,No,2.0,112500.0,270000.0,13500.0,270000.0,0.00823,-7766.0,-504.0,-354.0,-457.0,29.98,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15515528264747824,0.2697079967746809,0.33542587265635804,0.11169999999999997,0.08731899999999992,0.978585,0.7246679999999998,0.03702199999999997,0.09282799999999997,0.1379000000000001,0.2301900000000001,0.26259,0.06395799999999999,0.092793,0.106207,0.007654000000000011,0.028380999999999993,0.11360499999999993,0.088238,0.9784950000000002,0.7317819999999997,0.035179,0.029809,0.1347980000000001,0.16670000000000013,0.20830000000000012,0.060093,0.09957299999999997,0.10008800000000002,0.007917000000000002,0.029401999999999987,0.11483499999999998,0.08644299999999996,0.9788250000000008,0.7236940000000004,0.037618999999999986,0.10599999999999993,0.1379000000000001,0.184392,0.22269400000000011,0.06408299999999999,0.09475499999999988,0.10796999999999987,0.007780000000000001,0.029224999999999994,0.06623600000000003,2.0,1.0,2.0,0.0,-202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.82,1.49,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
100666,Cashloans,M,Family,Working,Secondarysecondaryspecial,Singlenotmarried,Houseapartment,Accountants,BusinessEntityType2,regoperaccount,blockofflats,Wooden,No,0.0,135000.0,422451.0,19822.5,297000.0,0.020713,-10691.0,-1590.0,-119.0,-2151.0,64.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20785385648933047,0.2334341840259675,0.7503751495159068,0.0082,0.0232,0.9722,0.6192,0.0156,0.0,0.0345,0.0417,0.0833,0.0101,0.0067,0.0085,0.0,0.0,0.0084,0.0241,0.9722,0.6341,0.0157,0.0,0.0345,0.0417,0.0833,0.0103,0.0073,0.0088,0.0,0.0,0.0083,0.0232,0.9722,0.6243,0.0157,0.0,0.0345,0.0417,0.0833,0.0102,0.0068,0.0086,0.0,0.0,0.0067,1.0,0.0,1.0,0.0,-1684.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100667,Cashloans,M,Family,Pensioner,Secondarysecondaryspecial,Married,Houseapartment,Accountants,XNA,regoperaccount,blockofflats,Stonebrick,No,0.0,45000.0,168102.0,16753.5,148500.0,0.014464,-20113.0,365243.0,-8654.0,-3537.0,13.1,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6476234921164573,0.4848905189924876,0.6430255641096323,0.0897,0.0906,0.9881,0.8368,0.0,0.0,0.2069,0.1667,0.2083,0.0176,0.0731,0.08,0.0,0.0023,0.0914,0.094,0.9881,0.8432,0.0,0.0,0.2069,0.1667,0.2083,0.018000000000000002,0.0799,0.0834,0.0,0.0024,0.0906,0.0906,0.9881,0.8390000000000001,0.0,0.0,0.2069,0.1667,0.2083,0.0179,0.0744,0.0815,0.0,0.0023,0.0699,0.0,0.0,0.0,0.0,-579.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
100668,Cashloans,F,Unaccompanied,Working,Highereducation,Singlenotmarried,Houseapartment,Accountants,BusinessEntityType1,regoperspecaccount,blockofflats,Panel,No,1.0,144000.0,364896.0,16069.5,315000.0,0.018801,-14731.0,-6767.0,-4269.0,-4723.0,11.98,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6584070609569178,0.27530455574614976,0.14734591802757252,0.0928,0.0927,0.9806,0.7348,0.0428,0.0,0.2069,0.1667,0.2083,0.0734,0.0756,0.0803,0.0,0.1076,0.0945,0.0962,0.9806,0.7452,0.0432,0.0,0.2069,0.1667,0.2083,0.0751,0.0826,0.0837,0.0,0.114,0.0937,0.0927,0.9806,0.7383,0.0431,0.0,0.2069,0.1667,0.2083,0.0747,0.077,0.0818,0.0,0.1099,0.0866,0.0,0.0,0.0,0.0,-681.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
100669,Cashloans,M,Unaccompanied,Pensioner,Secondarysecondaryspecial,Married,Houseapartment,Accountants,XNA,notspecified,blockofflats,Block,No,0.0,81000.0,670500.0,36504.0,670500.0,0.028663,-22990.0,365243.0,-4509.0,-4535.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5279308771925535,0.6798120934364773,0.511891801533151,0.11232199999999998,0.086389,0.9749639999999998,0.6984199999999994,0.03739399999999997,0.09420799999999993,0.1379000000000001,0.22713500000000006,0.2605059999999999,0.06146899999999999,0.09331699999999997,0.10613399999999996,0.00767300000000001,0.029104,0.11507299999999995,0.08439100000000004,0.9751100000000004,0.7161709999999999,0.035843,0.027793,0.1379000000000001,0.16670000000000013,0.20830000000000012,0.057972000000000024,0.10102599999999996,0.106437,0.008539000000000005,0.03015899999999998,0.116125,0.08531400000000001,0.974965,0.6935379999999999,0.03784099999999999,0.10459999999999993,0.1379000000000001,0.183975,0.22331600000000013,0.06263500000000002,0.09568499999999992,0.10799999999999996,0.007741000000000001,0.029775,0.07853900000000003,5.0,2.0,5.0,1.0,-2082.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
